Start Point,End Point,Spoofed Point,Basic Route Length,Spoofed Route Length,Overlapping Route Length,Overlap Percentage
"(-0.1442177596522809, 51.523603328512515)","(-0.12160619239816241, 51.52118010112525)","(-0.14462158557594126, 51.52516623037566)",2539.426,2599.3250000000003,2403.605,94.65150786043776
"(-0.13392705624352874, 51.531413816503495)","(-0.1272878261694687, 51.51787468259221)","(-0.13326248049675996, 51.53310042694083)",2478.8300000000004,2529.0030000000006,2362.42,95.30383285662994
"(-0.13583633077229823, 51.51702379956445)","(-0.14608663744962558, 51.52289820003135)","(-0.13414231839423874, 51.51557655430481)",1422.8329999999999,1543.019,1338.605,94.08026100041256
"(-0.1259727082164562, 51.51718045303711)","(-0.13373312251920944, 51.53010436197922)","(-0.12491107769919185, 51.51630379481452)",2088.833,2153.342,2026.3920000000003,97.0107232124349
"(-0.14431364762642418, 51.52754789220968)","(-0.14022752376101888, 51.51786023241771)","(-0.14579127533841205, 51.52759610249955)",1321.759,1407.934,98.305,7.437437535889675
"(-0.1408228602168185, 51.51847802186334)","(-0.14269016199476597, 51.523750609829406)","(-0.14115579275002668, 51.51867580394676)",1340.974,1340.974,1340.974,100.0
"(-0.14213975711865465, 51.52570783653533)","(-0.13667966393870695, 51.51999924356503)","(-0.1435716378024052, 51.52687224911643)",1241.8229999999999,1643.234,824.4820000000001,66.39287563525559
"(-0.12147809111757697, 51.52103468580449)","(-0.12209841271552926, 51.52497139775112)","(-0.12080242682244453, 51.52116907570192)",1635.438,1673.6560000000004,1635.438,100.0
"(-0.12038833829480311, 51.517601195053636)","(-0.13964055720168986, 51.518965740434886)","(-0.12184361165883834, 51.5159698606349)",2088.152,1803.7520000000002,1184.794,56.73887724648397
"(-0.13501342718278414, 51.518684867587694)","(-0.13729012738455415, 51.5216469689319)","(-0.1345931393191276, 51.517983616638624)",470.01599999999996,659.826,470.01599999999996,100.0
"(-0.12291427393431792, 51.51782061098889)","(-0.14766954820829598, 51.52057801003076)","(-0.12317375122916677, 51.519044372402035)",3008.2959999999994,2741.6500000000005,2157.6879999999996,71.72459093121157
"(-0.13130158688781315, 51.518946995958984)","(-0.14434037844075967, 51.53002684917377)","(-0.13309432712585564, 51.52001470556927)",2119.157,1653.7509999999997,1039.893,49.07106929783872
"(-0.13863734713445436, 51.527872898976796)","(-0.13863174329068495, 51.52862065495791)","(-0.14019248447054464, 51.527254726157054)",89.984,301.573,0,0.0
"(-0.13535456661791487, 51.52165572719528)","(-0.1239805494654011, 51.51811968315837)","(-0.13539564077249042, 51.520107173860616)",1201.6029999999998,1207.0419999999997,1053.923,87.70975105754563
"(-0.1365754269078767, 51.528004302067714)","(-0.11993616448637942, 51.52343352330112)","(-0.13489296714120327, 51.526216544274234)",1907.759,1532.5009999999997,1060.3129999999999,55.578980363871956
"(-0.12082755616305937, 51.531737574482655)","(-0.14093545006166874, 51.52108217491499)","(-0.11941605167105909, 51.53187347596131)",2356.5809999999997,2460.7110000000002,2356.5809999999997,100.0
"(-0.14578142080266582, 51.52546959351622)","(-0.12877329685350056, 51.51628282571872)","(-0.14579492335520827, 51.52582525975437)",2786.751,2854.8930000000005,2786.751,100.0
"(-0.13592019185009066, 51.52036891278479)","(-0.14797736657084593, 51.523628160958154)","(-0.13433237873155152, 51.51974053887095)",1362.7530000000002,1414.206,1255.5550000000003,92.13371755556584
"(-0.13280986165676595, 51.5322641375878)","(-0.12311889056207037, 51.51728070497058)","(-0.13261536812253055, 51.53344200422274)",2455.067,2551.139,2455.067,100.0
"(-0.13072153702668407, 51.527381205372464)","(-0.1316590102019721, 51.52813501910716)","(-0.1305927514493895, 51.52833448429397)",100.828,124.16400000000002,33.239,32.96604117903756
"(-0.13699332255387364, 51.516189347955596)","(-0.144927688441254, 51.51980485406332)","(-0.13832181494511625, 51.51460579478518)",1145.094,1254.905,1145.094,100.0
"(-0.12405795180997883, 51.51909046541344)","(-0.1377626055163678, 51.532765467787236)","(-0.1257611724442926, 51.51869187282264)",2092.1160000000004,2186.5260000000003,2044.3730000000003,97.7179563657082
"(-0.12271161975064872, 51.52613665686574)","(-0.13160935004414745, 51.521348928187145)","(-0.12176208677739157, 51.52638882689348)",2231.776,2287.778,2231.776,100.0
"(-0.14778362078947302, 51.51791745451673)","(-0.1429457379026788, 51.51900165543813)","(-0.14784689468820386, 51.519084512603605)",497.289,528.896,387.755,77.97377380155201
"(-0.14324098050882195, 51.52850021551013)","(-0.13984542203567318, 51.51685339619893)","(-0.14414472593198493, 51.52880378637546)",1811.9099999999999,1728.3569999999995,201.51999999999998,11.12196521902302
"(-0.13028206916306848, 51.52825299261879)","(-0.1412834347017053, 51.51684762933043)","(-0.12949748022958507, 51.527987140903015)",1999.7669999999996,1922.0489999999998,1830.3339999999998,91.52736293778226
"(-0.14585231360940348, 51.525246568526256)","(-0.12899177446285684, 51.5300723176516)","(-0.14478752350314955, 51.52704683201651)",1565.7640000000001,1726.9440000000002,1275.4070000000002,81.45588990422567
"(-0.13665496355883938, 51.52175517131536)","(-0.14145466377004992, 51.522742782343194)","(-0.13765945077163735, 51.52062858829307)",627.6320000000001,729.378,428.8810000000001,68.33319524817091
"(-0.13992535841817494, 51.51825948102992)","(-0.1466804124231373, 51.51672582861323)","(-0.14146091716794038, 51.517409012454515)",752.978,513.38,316.475,42.02978041855141
"(-0.12667609178964034, 51.52893687573934)","(-0.13821247251644592, 51.52516791169833)","(-0.12768997642243793, 51.53043939037068)",980.8939999999999,995.876,980.8939999999999,100.0
"(-0.12510229410655954, 51.51711224111167)","(-0.1350891885721305, 51.52274574129598)","(-0.12337601038848164, 51.51866622479497)",2219.7069999999994,1899.4080000000001,1243.82,56.035323580995154
"(-0.13993261446417896, 51.53050746997961)","(-0.13475826624826429, 51.518374003400595)","(-0.13963846644749045, 51.52936888270039)",2050.8269999999998,1942.7329999999997,1873.1929999999998,91.3384210369768
"(-0.13136698217438256, 51.51891516715278)","(-0.1446390683607442, 51.522838134430856)","(-0.13022816592620465, 51.517709289818434)",1995.1119999999999,2144.633,1995.1119999999999,100.0
"(-0.12130504725831909, 51.52066771302008)","(-0.13602481513937933, 51.515925565583636)","(-0.1223400589373926, 51.5191968578808)",1980.2630000000004,1317.239,1201.005,60.64876231086477
"(-0.12015194821358187, 51.52945716367772)","(-0.13000958973739513, 51.530792372670426)","(-0.11883489011505248, 51.530232862498465)",1253.172,1258.989,1156.9320000000002,92.32028803707713
"(-0.13181439238774487, 51.518138172851614)","(-0.12303603421044165, 51.51727864781318)","(-0.13039301074825882, 51.51674071327329)",819.5,585.6459999999998,338.4,41.293471629042095
"(-0.12749148085080994, 51.5243270478582)","(-0.13558715262657856, 51.52693567661971)","(-0.1282946239843344, 51.52503209170186)",1315.94,1315.94,1315.94,100.0
"(-0.14476269415646037, 51.52775235472685)","(-0.12736001631088517, 51.524207904959034)","(-0.1443577428092128, 51.528633601614416)",2035.169,2070.1210000000005,832.169,40.889429821307225
"(-0.1283770773497677, 51.52824847035419)","(-0.14794090180863584, 51.52360315175886)","(-0.12748195643094606, 51.52869124362461)",1496.7109999999998,1760.9199999999998,1496.7109999999998,100.0
"(-0.1441148751821953, 51.520336213729614)","(-0.12720056325280976, 51.52703898687117)","(-0.14430492465726688, 51.51900294539849)",1891.5570000000005,2046.9850000000004,1372.5620000000001,72.56255032230061
"(-0.14785626126776014, 51.523440234502715)","(-0.1236563872594316, 51.527604496441455)","(-0.1484989957428183, 51.521728510543184)",2077.599,2297.1020000000003,1872.1469999999997,90.11108495912829
"(-0.12749570443902006, 51.527959011173245)","(-0.14475725734570533, 51.51789689807272)","(-0.1269859353286683, 51.52792639498354)",2551.095,2556.6389999999997,2551.095,100.0
"(-0.12444152679762116, 51.51626376089348)","(-0.138550876240493, 51.526145796185666)","(-0.12269642794333768, 51.51589829443945)",1808.353,1967.3249999999998,1808.353,100.0
"(-0.12055610722454684, 51.51814605649283)","(-0.12508313893184594, 51.524855586503726)","(-0.11925754249070561, 51.51761383765119)",1002.2020000000001,972.128,958.198,95.609268391003
"(-0.14166090220646893, 51.51770643300213)","(-0.1356168869340226, 51.52685603285902)","(-0.14093804232081417, 51.519281902618836)",1732.391,1486.0680000000002,1486.0680000000002,85.78132765640089
"(-0.14081669051178042, 51.51673133593893)","(-0.1422590818703696, 51.52064069507852)","(-0.142522544779606, 51.517442552189195)",618.808,599.8,510.564,82.50765988804282
"(-0.14388428236321538, 51.528500563234566)","(-0.1363060706970304, 51.51997247657477)","(-0.14271344832456076, 51.52936014125104)",1591.5,1926.6899999999998,1507.269,94.70744580584355
"(-0.13285588843947801, 51.516233125842206)","(-0.1431160043313058, 51.519373315174185)","(-0.1317725505657437, 51.51722753366933)",1118.5200000000002,1396.97,1118.5200000000002,100.0
"(-0.13798307576622107, 51.5198324969415)","(-0.12322499669039906, 51.5165581665993)","(-0.13673943260998234, 51.520641416288946)",2160.6020000000008,1658.0380000000002,476.933,22.074079353809715
"(-0.1448022947893256, 51.52786060514164)","(-0.14585827321196623, 51.51661984040464)","(-0.14548009994320463, 51.526491306622795)",1823.703,1631.268,1631.268,89.4481173743751
"(-0.14402386288646504, 51.51822074470045)","(-0.1423205357479186, 51.5221991288953)","(-0.14570453240649792, 51.516451296053695)",752.327,1062.44,185.998,24.72302602458771
"(-0.1297266135755864, 51.52500562528227)","(-0.13502035521977337, 51.53295170567825)","(-0.12953361454570125, 51.52647875185594)",1474.1329999999998,1234.2909999999997,1234.2909999999997,83.72996195051599
"(-0.12785908174240607, 51.528464444837205)","(-0.13189225000034732, 51.528329967074356)","(-0.12904819902570017, 51.52928725199811)",635.6270000000002,1079.77,0,0.0
"(-0.13805737166826063, 51.51739764556232)","(-0.14346748579560017, 51.52173064461864)","(-0.138525390909949, 51.51838166074887)",1191.1109999999999,759.04,522.665,43.88046118287885
"(-0.14569401064590995, 51.51840099424769)","(-0.13658206247463928, 51.52295733985885)","(-0.14552854806300347, 51.51719153210123)",1113.991,1180.5410000000002,296.05100000000004,26.575708421342725
"(-0.1386673439056103, 51.516522300925416)","(-0.12228305974560019, 51.526469766800844)","(-0.1388251482713809, 51.516817103735505)",2494.1949999999997,2494.1949999999997,2494.1949999999997,100.0
"(-0.12874878939250686, 51.533526208267496)","(-0.138629864918996, 51.527009178122725)","(-0.12935892074794114, 51.532918668828145)",1745.9759999999999,1933.1360000000002,1606.722,92.02428899366315
"(-0.1265790749209792, 51.522485731582236)","(-0.1284167488852715, 51.5251801884848)","(-0.125423957577667, 51.52336509398243)",336.568,336.23300000000006,0,0.0
"(-0.14657948901490683, 51.51983624280791)","(-0.140762859649983, 51.529405464184734)","(-0.1461154375103252, 51.519010566793696)",1807.61,2073.2320000000004,1428.2659999999998,79.01405723579754
"(-0.13932769865207434, 51.53256781442615)","(-0.13932751837301613, 51.53256826294049)","(-0.1393808255962587, 51.53254907942688)",0,8.254,0,100
"(-0.1343583823021848, 51.53098141564337)","(-0.1422791349693486, 51.51888515515143)","(-0.13528502167369108, 51.53003894366907)",2054.8939999999993,1948.8339999999996,1948.8339999999996,94.83866321085176
"(-0.13977306461823882, 51.51891660149551)","(-0.1386330614181765, 51.527212936099524)","(-0.13904888330416976, 51.519718624415276)",1514.7549999999999,1064.1899999999998,228.527,15.086730197292631
"(-0.1316183599336496, 51.52812087274647)","(-0.1368922840242507, 51.51683898377909)","(-0.13002885156896787, 51.528036865035205)",1951.051,1913.4979999999998,1218.8130000000003,62.46956127748584
"(-0.13015078859823084, 51.517819635988)","(-0.1421258205615413, 51.529630872108)","(-0.13139137634675466, 51.51610241262818)",2094.727,1903.279,962.0810000000001,45.9287057454265
"(-0.13295076028051286, 51.53043626308305)","(-0.13515072279841775, 51.52143930664625)","(-0.13273956463762257, 51.52959482278235)",1471.375,1333.68,960.922,65.30775635035256
"(-0.12498419522873667, 51.52692546193026)","(-0.13282175077888764, 51.51861452414317)","(-0.12451689199395852, 51.52788334252904)",2235.235,2245.237,2189.688,97.96231716128283
"(-0.1432971224280382, 51.51818798138872)","(-0.132187713733364, 51.51955735095884)","(-0.14348745903742316, 51.51676312495171)",1002.693,1195.175,901.425,89.90039822757313
"(-0.12352722291157245, 51.52575563429379)","(-0.12940682097983272, 51.51812742182172)","(-0.12513701687309875, 51.52727348736961)",1636.5370000000003,1865.932,1636.5370000000003,100.0
"(-0.12095011947026632, 51.519049770442216)","(-0.12574230037688483, 51.52775761190881)","(-0.12264314012387814, 51.51833193810623)",1702.4720000000002,1512.0770000000002,1042.931,61.259803391773836
"(-0.12686264511559694, 51.51797322993406)","(-0.12349270853400958, 51.51676152837585)","(-0.12534913276756088, 51.51791409725006)",558.4110000000001,442.616,328.6529999999999,58.855036881436774
"(-0.14537454029194496, 51.523689173455296)","(-0.13396622843686182, 51.520270904643034)","(-0.14669879499229632, 51.52197394664539)",1142.35,1212.546,347.35900000000004,30.407405786317682
"(-0.1293815147705972, 51.53045825449042)","(-0.1255079591772765, 51.52750038238768)","(-0.1287819130538861, 51.530289060219665)",1123.7629999999997,1401.4440000000002,643.6399999999999,57.27542195284949
"(-0.12496173736103092, 51.52462785803213)","(-0.14686107000497636, 51.520558227765136)","(-0.12667069855683386, 51.5231800537018)",2311.0089999999996,2151.9629999999997,2151.9629999999997,93.11789785327535
"(-0.13375676427667998, 51.53000538359638)","(-0.14511577343634924, 51.52767416370073)","(-0.13195523027287073, 51.53038826216805)",1530.0180000000003,1609.9320000000002,1530.0180000000003,100.0
"(-0.1446869601552062, 51.52857568413759)","(-0.13066131057252675, 51.517626200322056)","(-0.14373871313101497, 51.529720065190304)",2328.66,2336.91,2017.645,86.64403562563878
"(-0.13453482381405335, 51.51607821211263)","(-0.13165131324676124, 51.528442270024655)","(-0.13535593779643107, 51.51783277634936)",2149.127,1709.6050000000002,847.6870000000001,39.44331814732215
"(-0.1441642139381661, 51.523551872091886)","(-0.12301125402071773, 51.52926808418674)","(-0.1440651913985347, 51.5251236247482)",2487.06,2511.935,2351.2390000000005,94.5388933117818
"(-0.1466167526772038, 51.52010154971075)","(-0.12114451106343087, 51.51750348475147)","(-0.14494369955601846, 51.521121008985425)",3048.598,2867.334,2412.516,79.13526152021356
"(-0.12778807712158496, 51.528421392375)","(-0.12650489190536057, 51.51808815369478)","(-0.1278338254858243, 51.52859239850846)",1605.161,1862.2640000000001,1605.161,100.0
"(-0.1420567859675704, 51.52308107284633)","(-0.1305418860374854, 51.52816071416967)","(-0.14032524382555991, 51.52135167282896)",1494.782,1351.2839999999999,1233.746,82.53685152751372
"(-0.13933562812591588, 51.52634939745605)","(-0.1309926720778687, 51.51730424894868)","(-0.1389880614865333, 51.52799743510148)",1193.991,1330.0600000000004,1193.991,100.0
"(-0.12616864659530247, 51.528445087295275)","(-0.14401416409729395, 51.52009248763966)","(-0.12507758778900208, 51.5273319907275)",2146.4939999999997,2309.4879999999994,2146.4939999999997,100.0
"(-0.1212461785904312, 51.5206874817367)","(-0.13853826015027423, 51.522184107963206)","(-0.12071553129049294, 51.520318906862116)",2584.951,2584.951,2584.951,100.0
"(-0.14578354075194783, 51.52680442589605)","(-0.14267978861311056, 51.528498970568776)","(-0.14666224919239798, 51.52779713204056)",994.9970000000001,1091.39,994.9970000000001,100.0
"(-0.11977309319568309, 51.532661343564726)","(-0.14675836546619753, 51.52363602978816)","(-0.11874494767548789, 51.53220887140475)",2399.2670000000003,2411.1180000000004,2396.481,99.88388120205046
"(-0.14469452915830897, 51.52432181709488)","(-0.13142850754656052, 51.524824329690524)","(-0.1449207314845217, 51.52566303481027)",1287.034,1359.5790000000002,1009.204,78.41315769435772
"(-0.14236981224518527, 51.51628998817822)","(-0.14605878889530743, 51.52283403225712)","(-0.14353700964398067, 51.515600856834354)",795.699,917.543,795.699,100.0
"(-0.12455601292572999, 51.527313454267684)","(-0.12014252533617781, 51.51938351044697)","(-0.1235498867606558, 51.52651252106917)",1263.6440000000002,1261.201,1114.104,88.16597079557215
"(-0.12869682169280836, 51.52978024332053)","(-0.14022690919114172, 51.51786023599972)","(-0.12919860339772854, 51.52845537497319)",2859.5049999999997,2050.5309999999995,2050.5309999999995,71.70929933677331
"(-0.1386700536678823, 51.5277140396091)","(-0.14670481481691974, 51.52011851145569)","(-0.13716197736009766, 51.528971463296664)",1443.6930000000002,1643.2290000000003,1141.719,79.08322614295422
"(-0.12135020824703731, 51.526664394270675)","(-0.12264821285422678, 51.52792906670737)","(-0.12079872781221995, 51.526703156875115)",367.209,367.209,367.209,100.0
"(-0.1307745494770558, 51.52509393873314)","(-0.11964196756879629, 51.51634964031132)","(-0.12959444395482583, 51.5258491223296)",1437.216,1275.083,871.44,60.63389219157038
"(-0.12411982460353316, 51.52326936370979)","(-0.13157135006099727, 51.52476715099195)","(-0.12282247789980058, 51.524182590743074)",1192.184,1055.458,1055.458,88.5314682968401
"(-0.13877034088092727, 51.52097863833789)","(-0.14396971548764675, 51.52873851198947)","(-0.1398544270119521, 51.51959843872688)",1456.8980000000001,1668.1779999999999,1456.8980000000001,100.0
"(-0.12062891852737581, 51.51596850563266)","(-0.1398843456224482, 51.52148773456066)","(-0.11899526123038642, 51.51657426707731)",2707.0209999999997,2641.8909999999996,2630.8689999999997,97.18687073354806
"(-0.14361566301683104, 51.519608081886446)","(-0.1456509273891366, 51.51961205792908)","(-0.14518090362526517, 51.520320440016)",224.228,48.583,48.583,21.666785593235456
"(-0.14660701007323998, 51.52044174321545)","(-0.13388980992334096, 51.52019868348466)","(-0.14483176927378835, 51.519182670600195)",1262.278,957.878,153.991,12.199452101676494
"(-0.12170127417411611, 51.530816975091064)","(-0.13173684482606265, 51.526932835447276)","(-0.12202147807998681, 51.52904011786112)",859.1170000000001,855.9970000000001,662.3120000000001,77.09217720054428
"(-0.13090171752644567, 51.52951614833491)","(-0.14416360646630674, 51.528496492737595)","(-0.1292387971364772, 51.53091557687091)",1664.856,2487.4809999999993,0,0.0
"(-0.12470256655830764, 51.52748070239648)","(-0.14303587415284805, 51.51919567952721)","(-0.12414481256674484, 51.52833192656545)",2217.962,2182.3669999999997,2103.1429999999996,94.82322059620498
"(-0.1276934521290694, 51.52196909187072)","(-0.13183190773527015, 51.51813098615753)","(-0.1272404457806605, 51.52331585764354)",1313.0310000000002,1621.8430000000003,1313.0310000000002,100.0
"(-0.14687554385316634, 51.52061573923619)","(-0.12291341564751601, 51.530521297411724)","(-0.1480722009865082, 51.521543834012405)",2974.5519999999997,2906.548,2743.9039999999995,92.24595838297665
"(-0.12042239722810506, 51.51767492902752)","(-0.14383624810558923, 51.52394523494081)","(-0.12193999433093412, 51.516339415261555)",2278.298999999999,2820.2129999999997,2128.5029999999997,93.42509477465427
"(-0.12202895815866269, 51.5209725137539)","(-0.14402438064794346, 51.52565664236649)","(-0.12152490805867223, 51.52129018715538)",3037.6929999999998,2993.7059999999997,2993.7059999999997,98.55196031988748
"(-0.12209945884723179, 51.52921311983065)","(-0.12341558188024403, 51.517501295898555)","(-0.12286580270572932, 51.52921093211176)",2202.0689999999995,2154.5339999999997,2154.5339999999997,97.84134829562562
"(-0.1198921653222613, 51.519595639085175)","(-0.12329571784761297, 51.529152601652356)","(-0.11918012470762963, 51.5212725558706)",2510.5220000000004,2889.5250000000005,2510.5220000000004,100.0
"(-0.12769684345536436, 51.52819077167022)","(-0.13562820881425536, 51.525766134333665)","(-0.12716901145660092, 51.52942138452448)",1053.521,1187.2179999999998,1053.521,100.0
"(-0.14645628673769182, 51.52294790417292)","(-0.13832379395659847, 51.521970751555784)","(-0.14494734829333755, 51.52336739254937)",798.787,1014.5799999999998,0,0.0
"(-0.12814014721729802, 51.528333152542594)","(-0.13484714230455702, 51.51857293236233)","(-0.12992946744947995, 51.528240110486465)",1852.1979999999999,1892.9909999999998,1024.5590000000002,55.315846361998034
"(-0.14297970178508124, 51.52922406707962)","(-0.13267117361699868, 51.52534253301377)","(-0.143693416185814, 51.52917273454559)",1551.3160000000003,1451.1600000000003,1451.1600000000003,93.5438040992293
"(-0.1408944719040014, 51.52604103973715)","(-0.1457631735134765, 51.52528774984119)","(-0.14148537481776202, 51.52688393112252)",629.589,753.0849999999999,629.589,100.0
"(-0.13544276720221282, 51.52258877031359)","(-0.14267392688536065, 51.51840591402851)","(-0.1351911626780077, 51.52215487982443)",1494.1,1494.1,1494.1,100.0
"(-0.12786736216835615, 51.52850449316939)","(-0.13180401316897683, 51.52825621640647)","(-0.12752782806396892, 51.528013382185684)",635.6270000000002,432.665,378.524,59.55127771476037
"(-0.1437299638715687, 51.52360636870557)","(-0.13662798612515062, 51.51901010765118)","(-0.14323775286003954, 51.522118069459204)",1002.4240000000002,990.1190000000001,906.123,90.39318691491822
"(-0.12251513668316459, 51.5258101010543)","(-0.14218078185156258, 51.528882111868455)","(-0.12117992989803245, 51.52471827084899)",2919.9680000000008,2863.224,2762.996,94.62418766233053
"(-0.1349138751172703, 51.51603929479285)","(-0.13200399309584518, 51.526301518003336)","(-0.13595692101006016, 51.51631377315873)",1803.7469999999998,1595.504,502.307,27.84797424472501
"(-0.13568572870803455, 51.51937833903585)","(-0.14400189955602133, 51.53008708329275)","(-0.13669866917068826, 51.5196296275025)",1846.4259999999997,2015.5219999999997,1315.463,71.24374331817252
"(-0.12701978284781448, 51.52114240938898)","(-0.14305858128482485, 51.52384336777038)","(-0.12739743918027127, 51.52083344632173)",1669.491,1669.491,1669.491,100.0
"(-0.1444901297332529, 51.529809147624235)","(-0.13237614683994023, 51.52876376131764)","(-0.14399539820738005, 51.531609601837346)",1765.5810000000001,2035.08,1477.7520000000002,83.69777427373765
"(-0.13863160455715715, 51.52885906852544)","(-0.13961081939024667, 51.51900818743318)","(-0.13919757277919184, 51.52869309217649)",1636.8269999999998,1636.8269999999998,1636.8269999999998,100.0
"(-0.1244761514006705, 51.52721928982314)","(-0.14434150214681865, 51.52877114626654)","(-0.12326803165415344, 51.52704296786245)",2141.287,2916.5340000000006,9.765,0.45603415142388676
"(-0.14399219888329984, 51.52849899060312)","(-0.14411864576257985, 51.51864114673149)","(-0.1431684343550657, 51.52689965810816)",1695.282,1099.116,1051.253,62.01050916602665
"(-0.1277202440297169, 51.51715500050417)","(-0.14186824890797264, 51.51820437256711)","(-0.12759192950490453, 51.51894013019747)",1309.6499999999999,1521.6059999999998,1309.6499999999999,100.0
"(-0.12509549903773046, 51.51711210406535)","(-0.14584975484239823, 51.522046472964604)","(-0.12417877663314461, 51.51583657610603)",2846.083,2948.269,2846.083,100.0
"(-0.1301528571101764, 51.52754974531407)","(-0.13838179121690283, 51.52543399686298)","(-0.1289515326577898, 51.528762430447834)",674.4209999999999,874.228,674.4209999999999,100.0
"(-0.1386227293555197, 51.52657722616176)","(-0.1457820286924678, 51.525475651452524)","(-0.1376081198498591, 51.524910184187405)",822.097,736.5550000000001,301.23600000000005,36.642391347979625
"(-0.13976659328486152, 51.52983170740322)","(-0.1201344545065976, 51.51946153784583)","(-0.13853176407384596, 51.52844503948149)",2569.085,2184.949,1958.8960000000002,76.24878118084844
"(-0.1372497095887511, 51.52753709594608)","(-0.12415385333707848, 51.52999030320233)","(-0.13750221637723492, 51.52710448246662)",1918.324,1859.8809999999999,1859.8809999999999,96.9534343520698
"(-0.145709231757501, 51.532647000887586)","(-0.13782344745798902, 51.52502085934239)","(-0.14624975945453328, 51.5314369958851)",1397.7179999999998,1248.195,1248.195,89.30234854240985
"(-0.11996665491252037, 51.519642941572556)","(-0.13493435745848573, 51.52279579452979)","(-0.12127356131275471, 51.51850463085025)",2280.5389999999993,1911.307,1855.555,81.36475631418716
"(-0.14577073081396452, 51.5164660318239)","(-0.1452044327270728, 51.523990220341204)","(-0.14462503026124499, 51.51727209789423)",1208.953,1045.875,1045.875,86.51080728531217
"(-0.14086491413081165, 51.520915817041875)","(-0.14276450375247202, 51.520101787644926)","(-0.14015180530239707, 51.52025060952351)",226.793,191.951,147.351,64.97158201531794
"(-0.12999753016320936, 51.52006197141369)","(-0.13046000719618467, 51.52702887122152)","(-0.12906069181071572, 51.51889463908654)",1209.9840000000002,1399.9700000000003,1209.9840000000002,100.0
"(-0.13981349073659866, 51.53022784716371)","(-0.14577125506061203, 51.526455867873494)","(-0.1415219796645855, 51.530555292789124)",812.208,744.793,744.793,91.69978626164726
"(-0.14337809722464223, 51.51792999953443)","(-0.14221733847316145, 51.51896079555505)","(-0.14381184630149793, 51.5166336891153)",318.014,532.622,238.872,75.1136742407567
"(-0.14661140444277784, 51.51990811876019)","(-0.12333028429736272, 51.51941647169774)","(-0.14686549819790568, 51.52126424933529)",2811.6040000000003,2703.3370000000004,2665.224,94.79371917240124
"(-0.12523587213040546, 51.52651656640255)","(-0.13181490821182879, 51.518138730499274)","(-0.1268433756140435, 51.527585319997726)",2032.9910000000002,2147.942,1983.2360000000003,97.55262074450896
"(-0.12237352267312812, 51.52552971482898)","(-0.1260410393659987, 51.51726179694565)","(-0.12393570556661936, 51.524334878814486)",1643.5910000000001,1404.226,1112.266,67.6729186275661
"(-0.13196570970586421, 51.518141064898956)","(-0.14287251735963677, 51.51885303782676)","(-0.13202024106750904, 51.51744101919946)",1505.4279999999999,1385.8410000000001,1107.3910000000003,73.55987798818677
"(-0.13326879120960688, 51.530918558131965)","(-0.1225143837089987, 51.528699391657746)","(-0.1326832089429061, 51.53155773473851)",1247.501,1076.7109999999998,1076.7109999999998,86.3094298120803
"(-0.14288477715289763, 51.522101939802624)","(-0.12048768765324437, 51.521786638578995)","(-0.14124023059863297, 51.52337347724847)",2940.1789999999996,3073.6730000000002,1014.506,34.504905993818745
"(-0.11984425337821833, 51.53044337959557)","(-0.1256619993984833, 51.52857537155546)","(-0.11894236287655362, 51.529405873480385)",1237.078,1293.542,1237.078,100.0
"(-0.1221603045782409, 51.52596309340999)","(-0.134205591509352, 51.530428510485265)","(-0.12287609448775397, 51.52450111632061)",1776.9799999999998,1736.1439999999998,1657.465,93.27426307555517
"(-0.13455247161748027, 51.52596662816093)","(-0.14000027725985814, 51.52141333994393)","(-0.13329754868857568, 51.526831854129945)",992.1819999999999,1144.6429999999998,992.1819999999999,100.0
"(-0.1340198821717986, 51.522355580392045)","(-0.12434587192543668, 51.51896908732555)","(-0.13545672675697523, 51.523703424766644)",1070.704,1174.3990000000001,605.851,56.58435944948371
"(-0.12568927622164727, 51.51707293857461)","(-0.1406745371762252, 51.524263130051224)","(-0.12541710249929194, 51.517908681455935)",2318.191,2318.038,2139.857,92.30719125386995
"(-0.14582847288370962, 51.52205000012197)","(-0.14229999749449074, 51.5223620443626)","(-0.14653812992789292, 51.52051790855443)",570.244,604.779,336.99300000000005,59.09628159173968
"(-0.13172727724061514, 51.522838564173156)","(-0.13863389185406802, 51.527286775690875)","(-0.1328013940623902, 51.52295438975833)",1082.7859999999998,883.115,259.776,23.99144429277808
"(-0.13831775648298744, 51.523284948115005)","(-0.12266541912364301, 51.52483991074024)","(-0.1375234731357224, 51.52177082838512)",1468.2450000000001,1606.1640000000002,1384.931,94.32560642127164
"(-0.14261968558368296, 51.518424882312544)","(-0.12275970645892868, 51.517277549597104)","(-0.1417521702028688, 51.51676651501863)",1861.9170000000001,1709.2479999999998,1601.0040000000001,85.98686192778733
"(-0.12617181948674586, 51.51750063263732)","(-0.1218663453840377, 51.518626440028)","(-0.12596724362949235, 51.51740193488971)",389.32699999999994,389.32699999999994,389.32699999999994,100.0
"(-0.13826735095730328, 51.5232365591683)","(-0.14074049662508445, 51.529074069294374)","(-0.13980699033371802, 51.524370288313555)",1125.289,1251.495,1125.289,100.0
"(-0.13291174661743482, 51.53048022529764)","(-0.12169701154617055, 51.517906199702736)","(-0.13461559254663163, 51.53067011480438)",1965.0819999999999,1991.2279999999998,1885.168,95.9332994755435
